Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-21 00:00:00+05:30,1231.0190296194417,1233.299264427905,1206.8279179645579,1212.5286865234375,19433843,0.0,0.0
2024-11-22 00:00:00+05:30,1218.8737871048172,1257.9859641270039,1211.983221035894,1254.5655517578125,20471957,0.0,0.0
2024-11-25 00:00:00+05:30,1278.9549045518283,1293.2811339485756,1271.4694999174592,1275.9805908203125,28923341,0.0,0.0
2024-11-26 00:00:00+05:30,1283.8626226527838,1286.737817131633,1273.2046638791435,1284.606201171875,9247557,0.0,0.0
2024-11-27 00:00:00+05:30,1282.4250432843673,1292.6864023015983,1274.9892583407009,1282.1275634765625,9572746,0.0,0.0
2024-11-28 00:00:00+05:30,1278.905374093644,1285.4984608667178,1258.184417128475,1259.91943359375,15027412,0.0,0.0
2024-11-29 00:00:00+05:30,1269.0406134614407,1288.3736540571424,1264.3312830599236,1281.1361083984375,13202307,0.0,0.0
2024-12-02 00:00:00+05:30,1276.9722229086012,1300.1222774340952,1266.1160245478172,1297.941162109375,11024152,0.0,0.0
2024-12-03 00:00:00+05:30,1305.7237413234882,1315.4398813546288,1295.8093621182986,1311.9698486328125,16869482,0.0,0.0
2024-12-04 00:00:00+05:30,1314.6467414933138,1317.0262168141671,1292.884726573221,1297.74267578125,19608540,0.0,0.0
2024-12-05 00:00:00+05:30,1303.0964459866593,1318.5628538088617,1294.966703202915,1310.7305908203125,16858723,0.0,0.0
2024-12-06 00:00:00+05:30,1312.5646685095264,1312.5646685095264,1298.783657405313,1300.3204345703125,9037514,0.0,0.0
2024-12-09 00:00:00+05:30,1291.8436769577456,1303.7409326166044,1282.0284168341586,1284.0609130859375,14650002,0.0,0.0
2024-12-10 00:00:00+05:30,1278.2113501165884,1283.812998621138,1269.238788448007,1273.8489990234375,16043729,0.0,0.0
2024-12-11 00:00:00+05:30,1273.9978081396894,1278.9549980546296,1265.1244866020038,1267.2559814453125,11724373,0.0,0.0
2024-12-12 00:00:00+05:30,1259.1262215126183,1267.25596445406,1249.8066803924569,1252.0870361328125,20906813,0.0,0.0
2024-12-13 00:00:00+05:30,1249.2119494931856,1264.2817595214547,1228.986588963027,1261.951904296875,28630222,0.0,0.0
2024-12-16 00:00:00+05:30,1264.0835044447913,1270.0321327010022,1255.7059013940218,1257.44091796875,9486781,0.0,0.0
2024-12-17 00:00:00+05:30,1250.2528426173371,1253.078416496042,1232.1591005022085,1234.6376953125,17462791,0.0,0.0
2024-12-18 00:00:00+05:30,1230.027558928225,1249.162239402372,1230.027558928225,1242.5196533203125,12670179,0.0,0.0
2024-12-19 00:00:00+05:30,1228.3916379278016,1234.2411461229626,1218.4772582835096,1219.914794921875,14244653,0.0,0.0
2024-12-20 00:00:00+05:30,1213.5200660980383,1228.8873545167635,1191.2127119418244,1194.980224609375,20312896,0.0,0.0
2024-12-23 00:00:00+05:30,1204.5971709809228,1216.6926661807136,1202.8125341694108,1211.834716796875,10052824,0.0,0.0
2024-12-24 00:00:00+05:30,1211.834663048231,1222.9883400626134,1210.5457452942906,1212.28076171875,6734917,0.0,0.0
2024-12-26 00:00:00+05:30,1213.767935093776,1217.1883476811242,1203.8535553911518,1206.1339111328125,10016178,0.0,0.0
2024-12-27 00:00:00+05:30,1207.86900439277,1217.3867853075249,1206.5800865394056,1210.595458984375,7000397,0.0,0.0
2024-12-30 00:00:00+05:30,1205.9852538075309,1212.7269598518426,1197.756269680847,1200.333984375,8818766,0.0,0.0
2024-12-31 00:00:00+05:30,1197.6570485426987,1208.6619856280877,1195.8229125326573,1205.043212890625,6405475,0.0,0.0
